ID_Transaccion,Fecha,Tienda,Cliente,Producto,Canal,Metodo_Pago,Promocion,Cantidad,Precio_Unitario,Descuento,Venta_Bruta,Impuesto,Venta_Neta,Costo_Unitario,Es_Devolucion,Notas,Columna_Vacia
2022-002965,26/12/2022 11:40,S1029,C00731,P2084,Tienda,Billetera Digital,Black Friday,1,9.8,0.1,9.8,1.47,8.33,8.31,0,,
2022-002966,04/10/2022 09:34,S1041,C00541,P2062,Marketplace,Financiamiento,Cyber Week,1,106.3,0.05,106.3,13.82,92.48,74.21,1,,
2022-002967,03/10/2022 02:53,S1025,C00701,P2027,Marketplace,Transferencia,Promo 10%,3,315.14,0.05,945.42,141.81,803.61,230.42,0,,
2022-002968,11/06/2022 09:28,S1022,C00382,P2084,Marketplace,Tarjeta,Promo 15%,1,9.26,0.15,9.26,1.39,7.87,8.31,1,,
2022-002969,07/12/2022 11:51,S1016,C00537,P2107,Marketplace,Tarjeta,Black Friday,1,257.6,0.2,257.6,30.91,226.69,196.36,0,,
2022-002970,25/01/2022 04:15,S1033,C00330,P2068,Call Center,Transferencia,Black Friday,3,209.44,0.15,628.32,94.25,534.07,122.46,1,,
2022-002971,02/11/2022 08:50,S1010,C00276,P2116,Tienda,Efectivo,Promo 15%,1,743.9,0.0,743.9,89.27,654.63,358.01,1,,
2022-002972,10/02/2022 11:02,S1037,C00582,P2102,Tienda,Financiamiento,Cyber Week,4,500.87,0.0,2003.48,260.45,1743.03,270.07,0,,
2022-002973,10/01/2022 20:47,S1034,C00515,P2031,Marketplace,Financiamiento,Promo 15%,1,203.6,0.0,203.6,30.54,173.06,111.43,0,,
2022-002974,23/09/2022 09:22,S1028,C00709,P2105,Tienda,Tarjeta,Promo 15%,1,676.15,0.0,676.15,101.42,574.73,320.12,0,,
2022-002975,12/01/2022 10:39,S1039,C00427,P2125,Marketplace,Transferencia,Black Friday,3,344.65,0.0,1033.95,134.41,899.54,235.01,0,,
2022-002976,17/07/2022 19:14,S1041,C00138,P2022,Call Center,Transferencia,Promo 10%,3,449.93,0.0,1349.79,175.47,1174.32,325.44,0,,
2022-002977,28/07/2022 00:41,S1009,C00007,P2020,Web,Transferencia,2x1,1,44.42,0.1,44.42,5.77,38.65,32.33,0,,
2022-002978,10/03/2022 11:30,S1045,C00398,P2159,Tienda,Efectivo,Black Friday,2,640.88,0.0,1281.76,166.63,1115.13,434.27,0,,
2022-002979,23/12/2022 17:07,S1026,C00374,P2084,Tienda,Tarjeta,Black Friday,2,9.26,0.15,18.52,2.78,15.74,8.31,0,,
2022-002980,29/03/2022 03:53,S1018,C00400,P2045,Marketplace,Efectivo,Cyber Week,3,65.46,0.05,196.38,23.57,172.81,46.07,1,,
2022-002981,10/07/2022 02:10,S1030,C00627,P2051,Marketplace,Billetera Digital,Promo 15%,2,855.46,0.0,1710.92,256.64,1454.28,394.02,0,,
2022-002982,12/01/2022 11:13,S1022,C00069,P2140,Tienda,Financiamiento,Sin Promo,1,14.41,0.0,14.41,2.16,12.25,6.63,0,,
2022-002983,12/05/2022 02:35,S1033,C00635,P2099,Marketplace,Financiamiento,2x1,2,250.38,0.15,500.76,75.11,425.65,231.19,1,,
2022-002984,05/12/2022 14:06,S1007,C00389,P2011,Tienda,Tarjeta,Cyber Week,4,314.18,0.2,1256.72,163.37,1093.35,309.34,0,,
2022-002985,22/03/2022 09:00,S1002,C00253,P2119,Call Center,Financiamiento,Sin Promo,1,724.93,0.05,724.93,94.24,630.69,363.73,0,,
2022-002986,05/07/2022 11:11,S1004,C00218,P2081,Call Center,Billetera Digital,Promo 15%,5,399.31,0.0,1996.55,259.55,1737.0,192.91,0,,
2022-002987,23/05/2022 13:49,S1004,C00199,P2157,Marketplace,Billetera Digital,Black Friday,2,223.38,0.0,446.76,58.08,388.68,118.28,0,,
2022-002988,09/05/2022 11:13,S1006,C00092,P2043,Web,Efectivo,Black Friday,1,266.57,0.15,266.57,34.65,231.92,244.5,0,,
2022-002989,15/02/2022 08:48,S1028,C00539,P2153,Web,Transferencia,Cyber Week,4,346.72,0.15,1386.88,208.03,1178.85,293.96,1,,
2022-002990,15/12/2022 10:09,S1041,C00051,P2082,Web,Billetera Digital,2x1,3,239.21,0.15,717.63,93.29,624.34,152.77,1,,
2022-002991,16/06/2022 20:55,S1015,C00404,P2120,Marketplace,Transferencia,Black Friday,1,159.6,0.2,159.6,19.15,140.45,113.2,0,,
2022-002992,06/06/2022 00:43,S1010,C00348,P2029,Marketplace,Financiamiento,Promo 15%,4,442.35,0.1,1769.4,212.33,1557.07,271.13,0,,
2022-002993,11/05/2022 14:45,S1005,C00481,P2060,Web,Transferencia,Black Friday,1,306.6,0.2,306.6,39.86,266.74,245.82,1,,
2022-002994,15/09/2022 17:59,S1035,C00388,P2045,Call Center,Efectivo,2x1,2,58.57,0.15,117.14,17.57,99.57,46.07,0,,
2022-002995,08/12/2022 23:15,S1038,C00191,P2028,Call Center,Transferencia,Black Friday,2,568.28,0.05,1136.56,147.75,988.81,344.08,0,,
2022-002996,16/04/2022 16:29,S1027,C00742,P2047,Web,Transferencia,Promo 10%,2,456.79,0.0,913.58,137.04,776.54,295.44,0,,
2022-002997,27/02/2022 20:29,S1014,C00106,P2136,Call Center,Tarjeta,2x1,1,139.32,0.1,139.32,16.72,122.6,99.42,0,,
2022-002998,03/10/2022 20:48,S1027,C00005,P2132,Call Center,Financiamiento,2x1,2,305.53,0.05,611.06,91.66,519.4,220.13,0,,
2022-002999,22/12/2022 14:34,S1022,C00791,P2049,Tienda,Billetera Digital,Sin Promo,3,134.53,0.15,403.59,60.54,343.05,89.45,0,,
2022-003000,08/04/2022 13:16,S1044,C00499,P2001,Marketplace,Efectivo,Promo 15%,1,76.66,0.2,76.66,9.97,66.69,59.67,0,,
2022-003001,03/12/2022 23:36,S1042,C00499,P2145,Call Center,Financiamiento,Black Friday,2,118.01,0.0,236.02,30.68,205.34,77.61,0,,
2022-003002,08/01/2022 19:19,S1014,C00484,P2088,Call Center,Transferencia,Black Friday,3,543.32,0.05,1629.96,195.6,1434.36,308.2,0,,
2022-003003,14/01/2022 22:52,S1041,C00374,P2045,Call Center,Efectivo,Cyber Week,1,58.57,0.15,58.57,7.61,50.96,46.07,0,,
2022-003004,30/11/2022 15:08,S1035,C00440,P2051,Marketplace,Transferencia,2x1,2,727.14,0.15,1454.28,218.14,1236.14,394.02,0,,
2022-003005,04/09/2022 04:02,S1032,C00676,P2106,Call Center,Financiamiento,Sin Promo,1,461.42,0.0,461.42,69.21,392.21,310.34,0,Revisar,
2022-003006,06/07/2022 00:39,S1013,C00721,P2012,Marketplace,Transferencia,Promo 15%,2,788.33,0.0,1576.66,189.2,1387.46,363.05,0,,
2022-003007,25/05/2022 01:18,S1032,C00614,P2046,Marketplace,Financiamiento,Promo 15%,2,290.06,0.2,580.12,87.02,493.1,192.92,0,,
2022-003008,09/07/2022 14:10,S1036,C00447,P2092,Call Center,Transferencia,Promo 15%,6,802.49,0.0,4814.94,722.24,4092.7,416.32,1,,
2022-003009,09/10/2022 09:47,S1014,C00312,P2069,Marketplace,Financiamiento,2x1,1,162.82,0.15,162.82,19.54,143.28,145.02,1,,
2022-003010,29/07/2022 07:39,S1025,C00558,P2006,Marketplace,Efectivo,Sin Promo,1,402.01,0.0,402.01,60.3,341.71,287.52,1,,
2022-003011,20/06/2022 00:57,S1017,C00437,P2052,Web,Tarjeta,Cyber Week,6,94.69,0.0,568.14,68.18,499.96,47.67,0,,
2022-003012,24/03/2022 17:07,S1005,C00579,P2143,Web,Billetera Digital,Cyber Week,4,166.67,0.05,666.68,86.67,580.01,101.86,1,,
2022-003013,23/12/2022 05:12,S1005,C00521,P2044,Marketplace,Billetera Digital,Black Friday,2,408.67,0.1,817.34,106.25,711.09,214.81,0,,
2022-003014,31/01/2022 20:13,S1035,C00276,P2153,Web,Financiamiento,2x1,2,407.91,0.0,815.82,122.37,693.45,293.96,0,,
2022-003015,01/05/2022 14:55,S1044,C00692,P2080,Tienda,Efectivo,2x1,4,241.43,0.2,965.72,125.54,840.18,221.89,0,,
2022-003016,15/12/2022 11:08,S1012,C00147,P2132,Marketplace,Efectivo,Cyber Week,1,321.61,0.0,321.61,38.59,283.02,220.13,0,,
2022-003017,24/01/2022 02:03,S1018,C00665,P2043,Call Center,Tarjeta,2x1,5,282.25,0.1,1411.25,169.35,1241.9,244.5,0,,
2022-003018,25/04/2022 17:24,S1029,C00503,P2122,Call Center,Billetera Digital,Promo 15%,2,545.3,0.2,1090.6,163.59,927.01,324.38,0,,
2022-003019,23/05/2022 17:52,S1035,C00199,P2048,Tienda,Billetera Digital,Sin Promo,1,320.16,0.0,320.16,48.02,272.14,183.57,0,,
2022-003020,09/04/2022 15:35,S1017,C00277,P2141,Call Center,Efectivo,Promo 15%,2,832.49,0.0,1664.98,199.8,1465.18,384.64,0,,
2022-003021,01/04/2022 12:32,S1004,C00486,P2125,Tienda,Transferencia,2x1,1,327.42,0.05,327.42,42.56,284.86,235.01,0,,
2022-003022,01/09/2022 19:18,S1014,C00571,P2091,Web,Efectivo,Sin Promo,1,487.35,0.1,487.35,58.48,428.87,397.11,0,,
2022-003023,09/12/2022 01:40,S1041,C00604,P2158,Web,Efectivo,Cyber Week,1,542.39,0.0,542.39,70.51,471.88,274.83,0,,
2022-003024,24/10/2022 00:40,S1027,C00573,P2136,Call Center,Transferencia,Promo 10%,1,123.84,0.2,123.84,18.58,105.26,99.42,0,,
2022-003025,10/08/2022 20:54,S1017,C00458,P2070,Marketplace,Billetera Digital,Promo 15%,4,614.79,0.0,2459.16,295.1,2164.06,281.04,0,,
2022-003026,10/10/2022 00:08,S1038,C00415,P2104,Marketplace,Billetera Digital,Black Friday,1,667.12,0.05,667.12,86.73,580.39,405.18,0,,
2022-003027,02/03/2022 23:28,S1012,C00570,P2101,Marketplace,Financiamiento,Promo 15%,2,302.88,0.1,605.76,72.69,533.07,262.94,0,,
2022-003028,07/05/2022 02:28,S1011,C00592,P2084,Web,Billetera Digital,2x1,6,9.8,0.1,58.8,7.06,51.74,8.31,0,,
2022-003029,18/02/2022 09:34,S1003,C00464,P2047,Marketplace,Tarjeta,Sin Promo,2,456.79,0.0,913.58,118.77,794.81,295.44,1,,
2022-003030,16/03/2022 01:00,S1043,C00146,P2122,Web,Billetera Digital,Cyber Week,3,545.3,0.2,1635.9,212.67,1423.23,324.38,0,,
2022-003031,08/07/2022 21:56,S1002,C00617,P2129,Call Center,Billetera Digital,Promo 15%,5,479.7,0.05,2398.5,311.81,2086.69,401.84,0,,
2022-003032,22/04/2022 20:53,S1013,C00442,P2091,Web,Billetera Digital,Cyber Week,5,541.5,0.0,2707.5,324.9,2382.6,397.11,0,,
2022-003033,04/09/2022 13:00,S1008,C00418,P2114,Marketplace,Efectivo,Black Friday,4,470.9,0.15,1883.6,244.87,1638.73,274.57,0,,
2022-003034,03/06/2022 14:00,S1043,C00480,P2026,Call Center,Efectivo,Promo 15%,1,390.93,0.15,390.93,50.82,340.11,230.43,1,,
2022-003035,09/10/2022 22:56,S1028,C00539,P2059,Web,Tarjeta,Cyber Week,3,130.71,0.0,392.13,58.82,333.31,101.09,0,,
2022-003036,18/08/2022 17:17,S1040,C00157,P2019,Tienda,Financiamiento,Black Friday,3,400.58,0.15,1201.74,156.23,1045.51,283.84,0,,
2022-003037,08/02/2022 14:36,S1034,C00519,P2137,Marketplace,Transferencia,Promo 10%,1,428.74,0.0,428.74,64.31,364.43,246.0,0,,
2022-003038,06/08/2022 16:08,S1030,C00469,P2045,Marketplace,Transferencia,Cyber Week,2,68.91,0.0,137.82,20.67,117.15,46.07,1,,
2022-003039,19/09/2022 08:57,S1026,C00061,P2043,Call Center,Billetera Digital,Cyber Week,2,313.61,0.0,627.22,94.08,533.14,244.5,0,,
2022-003040,29/12/2022 17:44,S1034,C00784,P2153,Marketplace,Billetera Digital,Sin Promo,2,407.91,0.0,815.82,122.37,693.45,293.96,0,,
2022-003041,27/09/2022 15:52,S1002,C00075,P2037,Call Center,Financiamiento,Promo 15%,2,561.42,0.1,1122.84,145.97,976.87,405.23,0,,
2022-003042,03/10/2022 13:57,S1019,C00238,P2127,Tienda,Transferencia,Sin Promo,4,732.66,0.0,2930.64,439.6,2491.04,361.43,0,,
2022-003043,14/07/2022 06:01,S1003,C00469,P2141,Call Center,Transferencia,Promo 10%,2,665.99,0.2,1331.98,173.16,1158.82,384.64,1,,
2022-003044,25/05/2022 03:39,S1040,C00444,P2078,Web,Tarjeta,Cyber Week,3,157.38,0.05,472.14,61.38,410.76,125.47,0,,
2022-003045,26/01/2022 05:07,S1010,C00417,P2126,Marketplace,Tarjeta,Cyber Week,1,684.14,0.0,684.14,82.1,602.04,413.19,0,,
2022-003046,24/08/2022 03:43,S1033,C00329,P2136,Marketplace,Efectivo,Cyber Week,2,154.8,0.0,309.6,46.44,263.16,99.42,0,,
2022-003047,22/08/2022 02:02,S1013,C00796,P2107,Call Center,Transferencia,2x1,6,322.0,0.0,1932.0,231.84,1700.16,196.36,0,,
2022-003048,21/02/2022 10:35,S1040,C00003,P2114,Marketplace,Transferencia,Sin Promo,2,554.0,0.0,1108.0,144.04,963.96,274.57,0,,
2022-003049,26/10/2022 07:37,S1019,C00295,P2098,Tienda,Tarjeta,Sin Promo,1,645.08,0.0,645.08,96.76,548.32,389.5,1,,
2022-003050,15/06/2022 18:36,S1045,C00213,P2003,Call Center,Efectivo,Sin Promo,1,483.28,0.05,483.28,62.83,420.45,261.5,0,,
2022-003051,02/09/2022 02:05,S1018,C00405,P2039,Tienda,Financiamiento,Promo 15%,2,405.45,0.15,810.9,97.31,713.59,251.05,0,,
2022-003052,08/04/2022 03:21,S1027,C00773,P2039,Marketplace,Financiamiento,Sin Promo,4,453.15,0.05,1812.6,271.89,1540.71,251.05,0,,
2022-003053,30/04/2022 00:14,S1043,C00204,P2111,Call Center,Efectivo,2x1,1,292.12,0.0,292.12,37.98,254.14,191.52,0,,
2022-003054,01/05/2022 21:41,S1021,C00735,P2030,Tienda,Tarjeta,Sin Promo,2,460.22,0.15,920.44,138.07,782.37,418.38,0,,
2022-003055,05/12/2022 10:32,S1006,C00137,P2076,Web,Tarjeta,Black Friday,2,92.64,0.05,185.28,24.09,161.19,50.2,0,,
2022-003056,22/03/2022 05:47,S1013,C00265,P2044,Marketplace,Tarjeta,Sin Promo,5,385.97,0.15,1929.85,231.58,1698.27,214.81,0,,
2022-003057,09/02/2022 07:35,S1039,C00004,P2070,Marketplace,Billetera Digital,2x1,2,614.79,0.0,1229.58,159.85,1069.73,281.04,0,,
2022-003058,28/01/2022 06:13,S1029,C00758,P2047,Tienda,Transferencia,Promo 10%,4,456.79,0.0,1827.16,274.07,1553.09,295.44,0,,
2022-003059,05/10/2022 01:30,S1045,C00557,P2063,Call Center,Tarjeta,Sin Promo,3,56.33,0.2,168.99,21.97,147.02,34.56,0,,
2022-003060,31/12/2022 01:07,S1034,C00512,P2034,Marketplace,Transferencia,Sin Promo,6,262.95,0.0,1577.7,236.66,1341.04,122.22,0,,
2022-003061,11/06/2022 08:49,S1032,C00200,P2080,Tienda,Billetera Digital,Promo 15%,4,256.52,0.15,1026.08,153.91,872.17,221.89,0,,
2022-003062,18/11/2022 14:47,S1011,C00364,P2032,Call Center,Financiamiento,Black Friday,1,466.57,0.0,466.57,55.99,410.58,330.43,0,,
2022-003063,26/12/2022 09:58,S1025,C00579,P2104,Call Center,Financiamiento,Black Friday,3,561.78,0.2,1685.34,252.8,1432.54,405.18,0,,
2022-003064,02/08/2022 01:48,S1035,C00403,P2101,Marketplace,Financiamiento,Promo 10%,3,336.53,0.0,1009.59,151.44,858.15,262.94,0,,
2022-003065,30/08/2022 12:44,S1029,C00537,P2121,Web,Efectivo,Promo 15%,1,417.78,0.0,417.78,62.67,355.11,207.12,0,,
2022-003066,14/05/2022 02:04,S1044,C00622,P2119,Call Center,Tarjeta,Cyber Week,1,763.08,0.0,763.08,99.2,663.88,363.73,0,,
2022-003067,22/06/2022 09:23,S1016,C00632,P2093,Web,Financiamiento,2x1,4,125.77,0.15,503.08,60.37,442.71,75.0,0,,
2022-003068,01/03/2022 10:55,S1018,C00233,P2117,Tienda,Financiamiento,Sin Promo,2,67.36,0.2,134.72,16.17,118.55,41.82,0,,
2022-003069,12/10/2022 00:46,S1018,C00391,P2035,Call Center,Transferencia,Promo 15%,5,815.94,0.1,4079.7,489.56,3590.14,418.3,0,,
2022-003070,22/01/2022 20:16,S1040,C00589,P2120,Call Center,Transferencia,Sin Promo,1,189.52,0.05,189.52,24.64,164.88,113.2,0,,
2022-003071,19/05/2022 10:32,S1027,C00183,P2103,Marketplace,Efectivo,Black Friday,1,424.9,0.0,424.9,63.73,361.17,274.37,0,,
2022-003072,16/03/2022 14:43,S1035,C00280,P2068,Tienda,Billetera Digital,Black Friday,2,209.44,0.15,418.88,62.83,356.05,122.46,0,,
2022-003073,25/12/2022 12:37,S1017,C00245,P2109,Marketplace,Tarjeta,Promo 10%,3,208.28,0.0,624.84,74.98,549.86,141.94,0,,
2022-003074,09/12/2022 18:38,S1034,C00397,P2113,Web,Financiamiento,Black Friday,2,238.12,0.2,476.24,71.44,404.8,139.53,0,,
2022-003075,13/11/2022 16:10,S1016,C00637,P2092,Marketplace,Tarjeta,2x1,1,802.49,0.0,802.49,96.3,706.19,416.32,1,,
2022-003076,16/10/2022 18:22,S1007,C00280,P2133,Tienda,Financiamiento,2x1,1,52.59,0.0,52.59,6.84,45.75,38.56,1,,
2022-003077,03/10/2022 02:51,S1034,C00551,P2105,Tienda,Financiamiento,Black Friday,2,676.15,0.0,1352.3,202.84,1149.46,320.12,0,,
2022-003078,16/05/2022 08:00,S1006,C00596,P2159,Call Center,Efectivo,Cyber Week,2,576.79,0.1,1153.58,149.97,1003.61,434.27,0,,
2022-003079,02/11/2022 23:41,S1022,C00479,P2073,Call Center,Tarjeta,Cyber Week,3,156.33,0.05,468.99,70.35,398.64,131.1,0,,
2022-003080,10/06/2022 09:09,S1044,C00391,P2142,Tienda,Transferencia,Sin Promo,1,469.2,0.05,469.2,61.0,408.2,331.65,0,,
2022-003081,11/09/2022 15:44,S1003,C00468,P2037,Call Center,Transferencia,Sin Promo,1,530.23,0.15,530.23,68.93,461.3,405.23,1,,
2022-003082,02/10/2022 00:13,S1016,C00213,P2087,Call Center,Billetera Digital,Promo 15%,1,307.59,0.05,307.59,36.91,270.68,166.63,0,,
2022-003083,17/09/2022 10:20,S1025,C00252,P2022,Call Center,Financiamiento,Sin Promo,5,449.93,0.0,2249.65,337.45,1912.2,325.44,0,,
2022-003084,17/11/2022 15:34,S1001,C00725,P2075,Tienda,Financiamiento,2x1,4,551.05,0.05,2204.2,286.55,1917.65,301.87,0,,
2022-003085,09/03/2022 03:21,S1039,C00692,P2066,Web,Billetera Digital,Promo 10%,2,524.71,0.0,1049.42,136.42,913.0,297.19,0,,
2022-003086,28/10/2022 04:16,S1013,C00003,P2025,Web,Tarjeta,Promo 15%,1,664.27,0.0,664.27,79.71,584.56,394.63,0,,
2022-003087,20/08/2022 06:26,S1028,C00056,P2085,Call Center,Billetera Digital,Promo 10%,3,27.92,0.1,83.76,12.56,71.2,20.07,0,,
2022-003088,05/08/2022 16:53,S1020,C00540,P2140,Tienda,Billetera Digital,Cyber Week,4,14.41,0.0,57.64,8.65,48.99,6.63,0,,
2022-003089,22/02/2022 06:12,S1023,C00568,P2027,Marketplace,Billetera Digital,Black Friday,2,331.73,0.0,663.46,99.52,563.94,230.42,0,,
2022-003090,27/05/2022 16:56,S1042,C00643,P2120,Call Center,Billetera Digital,Cyber Week,2,159.6,0.2,319.2,41.5,277.7,113.2,0,,
2022-003091,04/10/2022 01:03,S1025,C00081,P2017,Web,Transferencia,2x1,1,238.25,0.15,238.25,35.74,202.51,182.13,0,,
2022-003092,01/02/2022 19:22,S1043,C00578,P2095,Tienda,Billetera Digital,Black Friday,1,729.93,0.0,729.93,94.89,635.04,368.2,0,,
2022-003093,18/03/2022 13:01,S1004,C00237,P2157,Tienda,Tarjeta,2x1,2,189.87,0.15,379.74,49.37,330.37,118.28,1,,
2022-003094,28/03/2022 01:43,S1040,C00351,P2100,Web,Financiamiento,Sin Promo,3,543.37,0.05,1630.11,211.91,1418.2,422.9,0,,
2022-003095,10/07/2022 12:16,S1001,C00663,P2157,Tienda,Transferencia,Sin Promo,2,201.04,0.1,402.08,52.27,349.81,118.28,0,,
2022-003096,13/08/2022 13:47,S1034,C00677,P2088,Call Center,Efectivo,Black Friday,3,543.32,0.05,1629.96,244.49,1385.47,308.2,0,,
2022-003097,27/06/2022 19:43,S1009,C00582,P2025,Web,Financiamiento,Sin Promo,4,531.42,0.2,2125.68,276.34,1849.34,394.63,0,,
2022-003098,04/07/2022 08:51,S1008,C00445,P2094,Call Center,Efectivo,Promo 10%,6,665.75,0.05,3994.5,519.28,3475.22,392.99,0,,
2022-003099,13/11/2022 05:23,S1022,C00583,P2124,Marketplace,Transferencia,Sin Promo,1,380.55,0.2,380.55,57.08,323.47,351.18,0,,
2022-003100,11/01/2022 14:05,S1032,C00213,P2095,Call Center,Billetera Digital,2x1,2,729.93,0.0,1459.86,218.98,1240.88,368.2,0,,
2022-003101,29/11/2022 20:20,S1044,C00552,P2147,Web,Transferencia,Sin Promo,2,548.18,0.0,1096.36,142.53,953.83,299.7,0,,
2022-003102,27/01/2022 23:17,S1003,C00682,P2007,Marketplace,Billetera Digital,Promo 15%,1,201.43,0.05,201.43,26.19,175.24,162.45,0,,
2022-003103,28/05/2022 08:46,S1012,C00004,P2045,Web,Tarjeta,Sin Promo,4,55.13,0.2,220.52,26.46,194.06,46.07,0,,
2022-003104,09/08/2022 02:15,S1042,C00010,P2023,Marketplace,Financiamiento,Sin Promo,1,423.8,0.2,423.8,55.09,368.71,346.8,1,,
2022-003105,01/10/2022 22:10,S1030,C00604,P2129,Call Center,Tarjeta,2x1,2,429.21,0.15,858.42,128.76,729.66,401.84,0,,
2022-003106,17/10/2022 08:55,S1021,C00732,P2042,Tienda,Transferencia,Promo 15%,2,361.25,0.1,722.5,108.38,614.12,233.31,0,,
2022-003107,09/11/2022 01:51,S1008,C00563,P2085,Web,Tarjeta,Promo 15%,2,31.02,0.0,62.04,8.07,53.97,20.07,0,,
2022-003108,08/01/2022 04:36,S1020,C00192,P2115,Tienda,Efectivo,2x1,2,335.31,0.1,670.62,100.59,570.03,201.2,0,,
2022-003109,15/05/2022 13:24,S1037,C00333,P2051,Tienda,Tarjeta,Promo 15%,1,855.46,0.0,855.46,111.21,744.25,394.02,1,,
2022-003110,26/01/2022 04:18,S1028,C00573,P2050,Marketplace,Financiamiento,Promo 15%,4,246.56,0.1,986.24,147.94,838.3,192.16,0,,
2022-003111,04/09/2022 07:38,S1045,C00464,P2133,Tienda,Billetera Digital,Promo 15%,4,47.33,0.1,189.32,24.61,164.71,38.56,0,,
2022-003112,06/09/2022 11:11,S1002,C00356,P2088,Web,Billetera Digital,Promo 15%,1,571.92,0.0,571.92,74.35,497.57,308.2,0,,
2022-003113,16/08/2022 05:57,S1016,C00311,P2103,Web,Tarjeta,Promo 15%,1,424.9,0.0,424.9,50.99,373.91,274.37,1,,
2022-003114,13/03/2022 19:31,S1026,C00247,P2108,Marketplace,Tarjeta,Sin Promo,1,283.38,0.0,283.38,42.51,240.87,144.01,0,,
2022-003115,18/06/2022 05:42,S1034,C00469,P2009,Tienda,Financiamiento,Black Friday,1,523.01,0.0,523.01,78.45,444.56,287.2,0,,
2022-003116,31/08/2022 12:34,S1012,C00606,P2003,Tienda,Efectivo,Black Friday,1,508.72,0.0,508.72,61.05,447.67,261.5,1,,
2022-003117,21/12/2022 04:22,S1024,C00701,P2127,Marketplace,Tarjeta,Black Friday,4,622.76,0.15,2491.04,373.66,2117.38,361.43,0,,
2022-003118,03/07/2022 03:22,S1024,C00039,P2095,Web,Tarjeta,Cyber Week,3,729.93,0.0,2189.79,328.47,1861.32,368.2,0,,
2022-003119,10/09/2022 09:24,S1028,C00652,P2064,Marketplace,Transferencia,Sin Promo,2,91.31,0.0,182.62,27.39,155.23,57.47,0,,
2022-003120,08/08/2022 21:08,S1025,C00766,P2052,Web,Efectivo,Promo 10%,2,75.75,0.2,151.5,22.72,128.78,47.67,0,,
2022-003121,28/07/2022 22:45,S1045,C00432,P2051,Call Center,Billetera Digital,Black Friday,1,684.37,0.2,684.37,88.97,595.4,394.02,0,,
2022-003122,16/05/2022 16:18,S1044,C00420,P2094,Web,Tarjeta,Black Friday,1,665.75,0.05,665.75,86.55,579.2,392.99,0,,
2022-003123,12/12/2022 13:27,S1016,C00475,P2007,Tienda,Financiamiento,Sin Promo,1,212.03,0.0,212.03,25.44,186.59,162.45,0,,
2022-003124,31/07/2022 07:14,S1030,C00605,P2121,Call Center,Tarjeta,Promo 10%,1,417.78,0.0,417.78,62.67,355.11,207.12,0,,
2022-003125,05/03/2022 07:24,S1018,C00436,P2090,Marketplace,Billetera Digital,Sin Promo,2,111.49,0.1,222.98,26.76,196.22,72.93,0,,
2022-003126,27/11/2022 11:23,S1029,C00087,P2148,Tienda,Billetera Digital,Promo 10%,2,539.85,0.2,1079.7,161.96,917.74,390.62,0,,
2022-003127,19/07/2022 21:03,S1009,C00428,P2006,Call Center,Transferencia,Promo 10%,1,402.01,0.0,402.01,52.26,349.75,287.52,0,,
2022-003128,29/06/2022 07:05,S1006,C00295,P2072,Marketplace,Billetera Digital,Promo 15%,1,604.62,0.0,604.62,78.6,526.02,420.23,0,,
2022-003129,04/08/2022 20:05,S1014,C00718,P2058,Tienda,Billetera Digital,Black Friday,3,465.91,0.0,1397.73,167.73,1230.0,324.41,0,,
2022-003130,25/02/2022 10:41,S1010,C00759,P2073,Tienda,Billetera Digital,2x1,1,164.56,0.0,164.56,19.75,144.81,131.1,0,,
2022-003131,09/10/2022 21:04,S1013,C00366,P2147,Web,Efectivo,Cyber Week,2,520.77,0.05,1041.54,124.98,916.56,299.7,0,,
2022-003132,07/03/2022 07:13,S1031,C00021,P2157,Web,Efectivo,Promo 10%,1,223.38,0.0,223.38,33.51,189.87,118.28,1,,
2022-003133,23/09/2022 19:07,S1002,C00608,P2153,Tienda,Billetera Digital,2x1,2,407.91,0.0,815.82,106.06,709.76,293.96,0,,
2022-003134,16/03/2022 11:48,S1029,C00476,P2125,Web,Financiamiento,Sin Promo,1,292.95,0.15,292.95,43.94,249.01,235.01,0,,
2022-003135,03/01/2022 00:52,S1036,C00695,P2017,Call Center,Financiamiento,2x1,3,280.3,0.0,840.9,126.13,714.77,182.13,0,,
2022-003136,05/06/2022 17:00,S1040,C00277,P2022,Web,Financiamiento,Sin Promo,1,427.43,0.05,427.43,55.57,371.86,325.44,1,,
2022-003137,24/03/2022 16:53,S1003,C00442,P2080,Call Center,Financiamiento,Promo 10%,1,256.52,0.15,256.52,33.35,223.17,221.89,0,,
2022-003138,15/09/2022 01:03,S1020,C00264,P2156,Web,Billetera Digital,Sin Promo,1,77.36,0.05,77.36,11.6,65.76,55.02,0,,
2022-003139,27/09/2022 05:21,S1002,C00566,P2052,Tienda,Billetera Digital,2x1,1,75.75,0.2,75.75,9.85,65.9,47.67,0,,
2022-003140,17/02/2022 22:09,S1008,C00023,P2119,Web,Transferencia,2x1,3,686.77,0.1,2060.31,267.84,1792.47,363.73,0,,
2022-003141,26/01/2022 22:58,S1024,C00369,P2019,Tienda,Billetera Digital,Cyber Week,2,471.27,0.0,942.54,141.38,801.16,283.84,0,,
2022-003142,12/03/2022 03:47,S1040,C00510,P2104,Call Center,Efectivo,2x1,1,632.01,0.1,632.01,82.16,549.85,405.18,0,,
