REPORTE,TRANSACTIONID,DATE,STOREID,CUSTOMERID,PRODUCTID,CHANNEL,PAYMENTMETHOD,PROMOTION,QUANTITY,UNITPRICE,DISCOUNTPCT,GROSSSALES,TAXAMOUNT,NETSALES,UNITCOST,RETURNFLAG
RETAILMAX S.A. - VENTAS 2021,2021-002135,2021-12-25 06:07:32,S1036,C00273,P2127,Web,Tarjeta,Promo 15%,1,586.13,0.2,586.13,87.92,498.21,361.43,0
RETAILMAX S.A. - VENTAS 2021,2021-002136,2021-03-05 19:00:52,S1008,C00277,P2115,Tienda,Transferencia,Black Friday,2,353.94,0.05,707.88,92.02,615.86,201.2,0
RETAILMAX S.A. - VENTAS 2021,2021-002137,2021-08-11 03:52:28,S1026,C00148,P2104,Call Center,Efectivo,Black Friday,3,632.01,0.1,1896.03,284.4,1611.63,405.18,0
RETAILMAX S.A. - VENTAS 2021,2021-002138,2021-06-20 20:02:00,S1025,C00259,P2076,Marketplace,Billetera Digital,Cyber Week,2,82.89,0.15,165.78,24.87,140.91,50.2,0
RETAILMAX S.A. - VENTAS 2021,2021-002139,2021-12-20 17:07:42,S1019,C00091,P2062,Tienda,Financiamiento,Black Friday,1,95.11,0.15,95.11,14.27,80.84,74.21,0
RETAILMAX S.A. - VENTAS 2021,2021-002140,2021-01-23 01:49:58,S1001,C00683,P2094,Marketplace,Efectivo,2x1,3,560.63,0.2,1681.89,218.65,1463.24,392.99,0
RETAILMAX S.A. - VENTAS 2021,2021-002141,2021-12-25 21:59:10,S1007,C00336,P2120,Call Center,Billetera Digital,Promo 10%,4,199.5,0.0,798.0,103.74,694.26,113.2,0
RETAILMAX S.A. - VENTAS 2021,2021-002142,2021-10-25 17:27:41,S1029,C00315,P2129,Marketplace,Transferencia,Promo 15%,4,403.96,0.2,1615.84,242.38,1373.46,401.84,0
RETAILMAX S.A. - VENTAS 2021,2021-002143,2021-12-03 03:29:39,S1036,C00170,P2032,Web,Financiamiento,Promo 10%,6,466.57,0.0,2799.42,419.91,2379.51,330.43,0
RETAILMAX S.A. - VENTAS 2021,2021-002144,2021-01-28 06:28:02,S1002,C00739,P2141,Marketplace,Billetera Digital,Promo 10%,2,749.24,0.1,1498.48,194.8,1303.68,384.64,1
RETAILMAX S.A. - VENTAS 2021,2021-002145,2021-04-28 04:55:30,S1035,C00078,P2148,Tienda,Transferencia,Sin Promo,2,674.81,0.0,1349.62,202.44,1147.18,390.62,0
RETAILMAX S.A. - VENTAS 2021,2021-002146,2021-05-23 17:44:28,S1012,C00670,P2019,Web,Efectivo,Cyber Week,6,400.58,0.15,2403.48,288.42,2115.06,283.84,0
RETAILMAX S.A. - VENTAS 2021,2021-002147,2021-02-26 02:24:15,S1044,C00726,P2089,Web,Tarjeta,Cyber Week,2,736.54,0.0,1473.08,191.5,1281.58,351.93,0
RETAILMAX S.A. - VENTAS 2021,2021-002148,2021-11-18 00:28:29,S1039,C00269,P2094,Web,Tarjeta,Promo 15%,1,595.67,0.15,595.67,77.44,518.23,392.99,1
RETAILMAX S.A. - VENTAS 2021,2021-002149,2021-12-23 05:26:04,S1021,C00203,P2141,Web,Financiamiento,2x1,1,832.49,0.0,832.49,124.87,707.62,384.64,0
RETAILMAX S.A. - VENTAS 2021,2021-002150,2021-03-07 03:45:31,S1023,C00204,P2139,Web,Tarjeta,Promo 10%,1,17.24,0.15,17.24,2.59,14.65,12.71,0
RETAILMAX S.A. - VENTAS 2021,2021-002151,2021-02-17 15:12:58,S1002,C00273,P2142,Call Center,Transferencia,2x1,1,493.89,0.0,493.89,64.21,429.68,331.65,0
RETAILMAX S.A. - VENTAS 2021,2021-002152,2021-01-02 02:05:28,S1019,C00603,P2117,Web,Financiamiento,2x1,1,67.36,0.2,67.36,10.1,57.26,41.82,0
RETAILMAX S.A. - VENTAS 2021,2021-002153,2021-07-02 14:29:11,S1005,C00175,P2097,Web,Efectivo,Sin Promo,4,521.13,0.0,2084.52,270.99,1813.53,298.37,1
RETAILMAX S.A. - VENTAS 2021,2021-002154,2021-01-12 23:43:47,S1013,C00169,P2101,Tienda,Financiamiento,Cyber Week,1,302.88,0.1,302.88,36.35,266.53,262.94,1
RETAILMAX S.A. - VENTAS 2021,2021-002155,2021-02-07 17:06:01,S1001,C00507,P2085,Tienda,Efectivo,Black Friday,1,24.82,0.2,24.82,3.23,21.59,20.07,1
RETAILMAX S.A. - VENTAS 2021,2021-002156,2021-09-29 07:56:35,S1011,C00515,P2130,Tienda,Transferencia,Promo 10%,1,561.03,0.2,561.03,67.32,493.71,404.15,1
RETAILMAX S.A. - VENTAS 2021,2021-002157,2021-10-05 10:02:43,S1027,C00106,P2128,Call Center,Efectivo,Promo 10%,1,529.52,0.05,529.52,79.43,450.09,269.57,0
RETAILMAX S.A. - VENTAS 2021,2021-002158,2021-02-11 07:23:30,S1009,C00309,P2043,Call Center,Tarjeta,Black Friday,5,297.93,0.05,1489.65,193.65,1296.0,244.5,0
RETAILMAX S.A. - VENTAS 2021,2021-002159,2021-07-07 14:46:37,S1002,C00687,P2047,Call Center,Financiamiento,2x1,2,456.79,0.0,913.58,118.77,794.81,295.44,0
RETAILMAX S.A. - VENTAS 2021,2021-002160,2021-07-16 08:30:53,S1030,C00132,P2133,Tienda,Billetera Digital,Black Friday,3,52.59,0.0,157.77,23.67,134.1,38.56,0
RETAILMAX S.A. - VENTAS 2021,2021-002161,2021-07-05 13:10:04,S1043,C00764,P2035,Marketplace,Transferencia,Promo 15%,1,815.94,0.1,815.94,106.07,709.87,418.3,1
RETAILMAX S.A. - VENTAS 2021,2021-002162,2021-01-19 16:03:19,S1032,C00544,P2037,Web,Transferencia,Black Friday,5,592.61,0.05,2963.05,444.46,2518.59,405.23,0
RETAILMAX S.A. - VENTAS 2021,2021-002163,2021-04-26 20:39:50,S1023,C00769,P2119,Marketplace,Billetera Digital,2x1,1,763.08,0.0,763.08,114.46,648.62,363.73,0
RETAILMAX S.A. - VENTAS 2021,2021-002164,2021-08-21 06:54:33,S1001,C00466,P2022,Call Center,Efectivo,2x1,1,449.93,0.0,449.93,58.49,391.44,325.44,0
RETAILMAX S.A. - VENTAS 2021,2021-002165,2021-02-15 10:45:34,S1044,C00641,P2051,Web,Financiamiento,Cyber Week,5,855.46,0.0,4277.3,556.05,3721.25,394.02,0
RETAILMAX S.A. - VENTAS 2021,2021-002166,2021-06-25 23:49:52,S1038,C00727,P2063,Marketplace,Efectivo,Sin Promo,2,70.41,0.0,140.82,18.31,122.51,34.56,1
RETAILMAX S.A. - VENTAS 2021,2021-002167,2021-09-21 18:41:11,S1007,C00677,P2121,Call Center,Billetera Digital,Cyber Week,2,417.78,0.0,835.56,108.62,726.94,207.12,0
RETAILMAX S.A. - VENTAS 2021,2021-002168,2021-02-20 22:40:28,S1034,C00220,P2145,Web,Transferencia,Cyber Week,5,118.01,0.0,590.05,88.51,501.54,77.61,0
RETAILMAX S.A. - VENTAS 2021,2021-002169,2021-12-03 21:52:26,S1026,C00298,P2069,Marketplace,Efectivo,Promo 10%,2,181.97,0.05,363.94,54.59,309.35,145.02,0
RETAILMAX S.A. - VENTAS 2021,2021-002170,2021-06-23 08:43:01,S1006,C00531,P2032,Marketplace,Financiamiento,Promo 10%,4,396.58,0.15,1586.32,206.22,1380.1,330.43,0
RETAILMAX S.A. - VENTAS 2021,2021-002171,2021-12-08 02:05:50,S1022,C00767,P2026,Web,Efectivo,Promo 15%,1,459.92,0.0,459.92,68.99,390.93,230.43,0
RETAILMAX S.A. - VENTAS 2021,2021-002172,2021-01-18 08:46:13,S1004,C00377,P2079,Marketplace,Billetera Digital,2x1,1,212.15,0.15,212.15,27.58,184.57,156.92,0
RETAILMAX S.A. - VENTAS 2021,2021-002173,2021-01-15 13:36:42,S1042,C00779,P2142,Marketplace,Financiamiento,Cyber Week,6,493.89,0.0,2963.34,385.23,2578.11,331.65,0
RETAILMAX S.A. - VENTAS 2021,2021-002174,2021-12-20 20:31:27,S1009,C00682,P2090,Marketplace,Financiamiento,2x1,2,117.69,0.05,235.38,30.6,204.78,72.93,0
RETAILMAX S.A. - VENTAS 2021,2021-002175,2021-12-31 09:46:00,S1007,C00541,P2101,Marketplace,Efectivo,Promo 15%,3,286.05,0.15,858.15,111.56,746.59,262.94,0
RETAILMAX S.A. - VENTAS 2021,2021-002176,2021-08-12 13:29:50,S1002,C00093,P2109,Marketplace,Financiamiento,2x1,2,166.62,0.2,333.24,43.32,289.92,141.94,1
RETAILMAX S.A. - VENTAS 2021,2021-002177,2021-11-01 18:18:21,S1042,C00231,P2157,Tienda,Financiamiento,Promo 10%,1,178.7,0.2,178.7,23.23,155.47,118.28,0
RETAILMAX S.A. - VENTAS 2021,2021-002178,2021-03-06 02:52:44,S1017,C00134,P2106,Marketplace,Tarjeta,Black Friday,1,461.42,0.0,461.42,55.37,406.05,310.34,1
RETAILMAX S.A. - VENTAS 2021,2021-002179,2021-01-05 20:51:03,S1035,C00353,P2097,Marketplace,Billetera Digital,Sin Promo,1,416.9,0.2,416.9,62.53,354.37,298.37,0
RETAILMAX S.A. - VENTAS 2021,2021-002180,2021-04-05 14:31:50,S1013,C00364,P2113,Marketplace,Billetera Digital,2x1,2,297.65,0.0,595.3,71.44,523.86,139.53,0
RETAILMAX S.A. - VENTAS 2021,2021-002181,2021-06-04 16:15:47,S1040,C00563,P2083,Web,Tarjeta,2x1,1,418.74,0.2,418.74,54.44,364.3,334.59,0
RETAILMAX S.A. - VENTAS 2021,2021-002182,2021-03-11 08:43:24,S1015,C00623,P2130,Tienda,Transferencia,Promo 10%,1,596.1,0.15,596.1,71.53,524.57,404.15,0
RETAILMAX S.A. - VENTAS 2021,2021-002183,2021-03-04 10:24:35,S1039,C00014,P2061,Marketplace,Billetera Digital,Black Friday,1,36.28,0.15,36.28,4.72,31.56,26.36,0
RETAILMAX S.A. - VENTAS 2021,2021-002184,2021-05-07 05:43:52,S1045,C00344,P2007,Tienda,Transferencia,Promo 15%,5,169.62,0.2,848.1,110.25,737.85,162.45,0
RETAILMAX S.A. - VENTAS 2021,2021-002185,2021-04-20 02:01:58,S1003,C00727,P2145,Web,Financiamiento,Promo 10%,2,112.11,0.05,224.22,29.15,195.07,77.61,0
RETAILMAX S.A. - VENTAS 2021,2021-002186,2021-12-15 00:39:28,S1040,C00682,P2005,Tienda,Financiamiento,Black Friday,1,464.04,0.15,464.04,60.33,403.71,390.45,0
RETAILMAX S.A. - VENTAS 2021,2021-002187,2021-03-27 05:10:23,S1023,C00612,P2068,Marketplace,Billetera Digital,2x1,5,246.4,0.0,1232.0,184.8,1047.2,122.46,0
RETAILMAX S.A. - VENTAS 2021,2021-002188,2021-10-13 10:13:31,S1042,C00573,P2039,Marketplace,Transferencia,Cyber Week,1,477.0,0.0,477.0,62.01,414.99,251.05,0
RETAILMAX S.A. - VENTAS 2021,2021-002189,2021-08-10 18:24:15,S1008,C00635,P2065,Marketplace,Financiamiento,Sin Promo,3,408.29,0.0,1224.87,159.23,1065.64,269.16,0
RETAILMAX S.A. - VENTAS 2021,2021-002190,2021-09-12 07:03:47,S1005,C00061,P2143,Tienda,Billetera Digital,2x1,2,175.44,0.0,350.88,45.61,305.27,101.86,0
RETAILMAX S.A. - VENTAS 2021,2021-002191,2021-03-17 08:06:11,S1032,C00283,P2132,Call Center,Efectivo,Black Friday,4,305.53,0.05,1222.12,183.32,1038.8,220.13,0
RETAILMAX S.A. - VENTAS 2021,2021-002192,2021-07-24 11:47:36,S1010,C00770,P2106,Call Center,Tarjeta,Sin Promo,1,461.42,0.0,461.42,55.37,406.05,310.34,0
RETAILMAX S.A. - VENTAS 2021,2021-002193,2021-02-01 23:30:33,S1037,C00605,P2130,Marketplace,Efectivo,2x1,3,561.03,0.2,1683.09,218.8,1464.29,404.15,0
RETAILMAX S.A. - VENTAS 2021,2021-002194,2021-02-02 00:53:42,S1023,C00407,P2087,Marketplace,Billetera Digital,Cyber Week,4,323.78,0.0,1295.12,194.27,1100.85,166.63,0
RETAILMAX S.A. - VENTAS 2021,2021-002195,2021-01-19 00:55:18,S1004,C00593,P2015,Web,Efectivo,Sin Promo,4,165.08,0.05,660.32,85.84,574.48,122.14,0
RETAILMAX S.A. - VENTAS 2021,2021-002196,2021-04-06 11:38:35,S1033,C00427,P2084,Web,Tarjeta,2x1,2,8.71,0.2,17.42,2.61,14.81,8.31,0
RETAILMAX S.A. - VENTAS 2021,2021-002197,2021-11-06 10:57:48,S1003,C00700,P2130,Tienda,Efectivo,2x1,1,631.16,0.1,631.16,82.05,549.11,404.15,0
RETAILMAX S.A. - VENTAS 2021,2021-002198,2021-11-18 03:09:42,S1035,C00406,P2040,Tienda,Efectivo,Sin Promo,2,59.49,0.0,118.98,17.85,101.13,35.66,0
RETAILMAX S.A. - VENTAS 2021,2021-002199,2021-07-13 22:39:43,S1012,C00772,P2080,Web,Billetera Digital,2x1,1,256.52,0.15,256.52,30.78,225.74,221.89,0
RETAILMAX S.A. - VENTAS 2021,2021-002200,2021-01-14 21:52:45,S1026,C00624,P2058,Call Center,Efectivo,Promo 15%,2,419.32,0.1,838.64,125.8,712.84,324.41,0
RETAILMAX S.A. - VENTAS 2021,2021-002201,2021-07-11 22:24:17,S1018,C00115,P2046,Web,Efectivo,Promo 10%,1,290.06,0.2,290.06,34.81,255.25,192.92,0
RETAILMAX S.A. - VENTAS 2021,2021-002202,2021-03-19 23:17:57,S1008,C00494,P2090,Call Center,Efectivo,Cyber Week,2,99.1,0.2,198.2,25.77,172.43,72.93,0
RETAILMAX S.A. - VENTAS 2021,2021-002203,2021-04-08 19:00:47,S1023,C00238,P2116,Tienda,Transferencia,Promo 15%,2,743.9,0.0,1487.8,223.17,1264.63,358.01,0
RETAILMAX S.A. - VENTAS 2021,2021-002204,2021-12-20 08:05:05,S1023,C00364,P2054,Web,Efectivo,2x1,3,463.28,0.0,1389.84,208.48,1181.36,220.6,0
RETAILMAX S.A. - VENTAS 2021,2021-002205,2021-02-14 18:28:09,S1024,C00759,P2083,Call Center,Financiamiento,Sin Promo,1,523.42,0.0,523.42,78.51,444.91,334.59,0
RETAILMAX S.A. - VENTAS 2021,2021-002206,2021-10-10 16:42:57,S1042,C00096,P2011,Call Center,Billetera Digital,2x1,1,392.72,0.0,392.72,51.05,341.67,309.34,0
RETAILMAX S.A. - VENTAS 2021,2021-002207,2021-09-16 05:46:01,S1022,C00251,P2005,Call Center,Tarjeta,Sin Promo,3,545.93,0.0,1637.79,245.67,1392.12,390.45,0
RETAILMAX S.A. - VENTAS 2021,2021-002208,2021-09-09 04:32:22,S1004,C00418,P2147,Marketplace,Billetera Digital,Promo 10%,1,548.18,0.0,548.18,71.26,476.92,299.7,0
RETAILMAX S.A. - VENTAS 2021,2021-002209,2021-12-14 20:23:49,S1021,C00256,P2154,Tienda,Financiamiento,Cyber Week,2,733.21,0.0,1466.42,219.96,1246.46,427.53,1
RETAILMAX S.A. - VENTAS 2021,2021-002210,2021-08-11 09:32:39,S1009,C00784,P2131,Call Center,Financiamiento,Promo 10%,2,196.93,0.0,393.86,51.2,342.66,119.6,0
RETAILMAX S.A. - VENTAS 2021,2021-002211,2021-08-15 09:33:46,S1036,C00782,P2121,Web,Efectivo,Promo 10%,1,417.78,0.0,417.78,62.67,355.11,207.12,0
RETAILMAX S.A. - VENTAS 2021,2021-002212,2021-12-31 18:30:31,S1037,C00611,P2042,Marketplace,Transferencia,Promo 10%,1,401.39,0.0,401.39,52.18,349.21,233.31,0
RETAILMAX S.A. - VENTAS 2021,2021-002213,2021-10-14 20:36:36,S1003,C00319,P2143,Web,Efectivo,Cyber Week,1,140.35,0.2,140.35,18.25,122.1,101.86,0
RETAILMAX S.A. - VENTAS 2021,2021-002214,2021-07-27 02:04:52,S1036,C00349,P2091,Marketplace,Efectivo,Promo 15%,1,433.2,0.2,433.2,64.98,368.22,397.11,1
RETAILMAX S.A. - VENTAS 2021,2021-002215,2021-01-26 14:11:07,S1012,C00716,P2132,Call Center,Efectivo,Sin Promo,1,273.37,0.15,273.37,32.8,240.57,220.13,1
RETAILMAX S.A. - VENTAS 2021,2021-002216,2021-02-28 19:21:14,S1013,C00695,P2050,Call Center,Transferencia,Sin Promo,1,260.25,0.05,260.25,31.23,229.02,192.16,0
RETAILMAX S.A. - VENTAS 2021,2021-002217,2021-01-04 17:40:44,S1029,C00460,P2098,Marketplace,Tarjeta,Cyber Week,2,645.08,0.0,1290.16,193.52,1096.64,389.5,0
RETAILMAX S.A. - VENTAS 2021,2021-002218,2021-06-15 05:24:23,S1021,C00659,P2035,Tienda,Efectivo,2x1,1,770.61,0.15,770.61,115.59,655.02,418.3,0
RETAILMAX S.A. - VENTAS 2021,2021-002219,2021-07-25 02:05:14,S1044,C00103,P2157,Call Center,Efectivo,Black Friday,2,223.38,0.0,446.76,58.08,388.68,118.28,1
RETAILMAX S.A. - VENTAS 2021,2021-002220,2021-08-31 23:54:54,S1023,C00063,P2083,Marketplace,Transferencia,2x1,1,523.42,0.0,523.42,78.51,444.91,334.59,0
RETAILMAX S.A. - VENTAS 2021,2021-002221,2021-07-05 11:35:36,S1045,C00506,P2014,Web,Tarjeta,Promo 15%,1,430.19,0.0,430.19,55.92,374.27,296.33,0
RETAILMAX S.A. - VENTAS 2021,2021-002222,2021-08-08 09:44:43,S1010,C00632,P2071,Marketplace,Transferencia,2x1,1,435.21,0.1,435.21,52.23,382.98,243.78,0
RETAILMAX S.A. - VENTAS 2021,2021-002223,2021-01-09 20:44:15,S1003,C00733,P2130,Call Center,Billetera Digital,Promo 10%,5,701.29,0.0,3506.45,455.84,3050.61,404.15,0
RETAILMAX S.A. - VENTAS 2021,2021-002224,2021-06-14 16:24:55,S1027,C00154,P2045,Web,Tarjeta,2x1,2,68.91,0.0,137.82,20.67,117.15,46.07,0
RETAILMAX S.A. - VENTAS 2021,2021-002225,2021-03-12 00:39:40,S1005,C00028,P2068,Web,Tarjeta,Sin Promo,1,234.08,0.05,234.08,30.43,203.65,122.46,0
RETAILMAX S.A. - VENTAS 2021,2021-002226,2021-11-30 18:03:48,S1010,C00133,P2034,Tienda,Efectivo,Promo 15%,1,223.51,0.15,223.51,26.82,196.69,122.22,0
RETAILMAX S.A. - VENTAS 2021,2021-002227,2021-04-14 20:48:37,S1015,C00696,P2008,Call Center,Billetera Digital,2x1,1,743.1,0.15,743.1,89.17,653.93,421.75,0
RETAILMAX S.A. - VENTAS 2021,2021-002228,2021-09-30 20:37:36,S1001,C00470,P2049,Tienda,Billetera Digital,Black Friday,2,150.36,0.05,300.72,39.09,261.63,89.45,0
RETAILMAX S.A. - VENTAS 2021,2021-002229,2021-04-21 02:42:04,S1012,C00349,P2018,Call Center,Efectivo,Sin Promo,1,372.27,0.05,372.27,44.67,327.6,224.11,0
RETAILMAX S.A. - VENTAS 2021,2021-002230,2021-04-05 04:48:02,S1032,C00015,P2040,Tienda,Financiamiento,Promo 15%,2,56.52,0.05,113.04,16.96,96.08,35.66,1
RETAILMAX S.A. - VENTAS 2021,2021-002231,2021-10-23 19:18:42,S1018,C00052,P2154,Call Center,Transferencia,Promo 10%,2,696.55,0.05,1393.1,167.17,1225.93,427.53,1
RETAILMAX S.A. - VENTAS 2021,2021-002232,2021-04-17 22:58:21,S1018,C00300,P2132,Marketplace,Efectivo,Sin Promo,2,273.37,0.15,546.74,65.61,481.13,220.13,0
RETAILMAX S.A. - VENTAS 2021,2021-002233,2021-02-16 22:56:10,S1018,C00461,P2040,Marketplace,Efectivo,Sin Promo,3,59.49,0.0,178.47,21.42,157.05,35.66,0
RETAILMAX S.A. - VENTAS 2021,2021-002234,2021-12-11 21:03:08,S1009,C00652,P2054,Web,Tarjeta,Promo 10%,2,463.28,0.0,926.56,120.45,806.11,220.6,0
RETAILMAX S.A. - VENTAS 2021,2021-002235,2021-03-23 04:24:26,S1029,C00554,P2047,Tienda,Transferencia,2x1,2,456.79,0.0,913.58,137.04,776.54,295.44,0
RETAILMAX S.A. - VENTAS 2021,2021-002236,2021-05-20 10:17:45,S1009,C00064,P2016,Marketplace,Financiamiento,Sin Promo,2,163.96,0.05,327.92,42.63,285.29,121.18,1
RETAILMAX S.A. - VENTAS 2021,2021-002237,2021-01-26 00:02:36,S1045,C00678,P2089,Call Center,Financiamiento,Promo 15%,1,662.89,0.1,662.89,86.18,576.71,351.93,0
RETAILMAX S.A. - VENTAS 2021,2021-002238,2021-10-06 15:50:50,S1009,C00554,P2028,Call Center,Billetera Digital,2x1,2,598.19,0.0,1196.38,155.53,1040.85,344.08,0
RETAILMAX S.A. - VENTAS 2021,2021-002239,2021-02-15 15:17:02,S1038,C00571,P2137,Marketplace,Financiamiento,Cyber Week,3,407.3,0.05,1221.9,158.85,1063.05,246.0,0
RETAILMAX S.A. - VENTAS 2021,2021-002240,2021-05-12 12:02:15,S1036,C00207,P2112,Web,Transferencia,Promo 15%,1,343.67,0.05,343.67,51.55,292.12,257.82,1
RETAILMAX S.A. - VENTAS 2021,2021-002241,2021-04-23 17:07:17,S1012,C00426,P2042,Call Center,Transferencia,Black Friday,1,361.25,0.1,361.25,43.35,317.9,233.31,0
RETAILMAX S.A. - VENTAS 2021,2021-002242,2021-11-12 06:47:21,S1041,C00709,P2076,Tienda,Tarjeta,Cyber Week,5,92.64,0.05,463.2,60.22,402.98,50.2,0
RETAILMAX S.A. - VENTAS 2021,2021-002243,2021-11-29 13:02:16,S1003,C00574,P2131,Call Center,Efectivo,Promo 15%,1,167.39,0.15,167.39,21.76,145.63,119.6,0
RETAILMAX S.A. - VENTAS 2021,2021-002244,2021-01-26 13:30:22,S1008,C00529,P2062,Tienda,Efectivo,Promo 15%,2,95.11,0.15,190.22,24.73,165.49,74.21,0
RETAILMAX S.A. - VENTAS 2021,2021-002245,2021-02-26 05:52:49,S1009,C00435,P2114,Call Center,Efectivo,2x1,2,526.3,0.05,1052.6,136.84,915.76,274.57,0
RETAILMAX S.A. - VENTAS 2021,2021-002246,2021-05-01 02:51:11,S1009,C00034,P2150,Marketplace,Billetera Digital,Black Friday,4,210.66,0.1,842.64,109.54,733.1,154.53,0
RETAILMAX S.A. - VENTAS 2021,2021-002247,2021-10-19 12:12:41,S1028,C00274,P2159,Marketplace,Financiamiento,Cyber Week,2,640.88,0.0,1281.76,192.26,1089.5,434.27,0
RETAILMAX S.A. - VENTAS 2021,2021-002248,2021-05-07 10:52:09,S1026,C00578,P2152,Marketplace,Transferencia,Cyber Week,5,399.61,0.2,1998.05,299.71,1698.34,338.06,0
RETAILMAX S.A. - VENTAS 2021,2021-002249,2021-06-07 09:22:17,S1008,C00250,P2056,Marketplace,Billetera Digital,Sin Promo,3,709.55,0.2,2128.65,276.72,1851.93,417.23,0
RETAILMAX S.A. - VENTAS 2021,2021-002250,2021-10-19 21:58:19,S1001,C00507,P2043,Web,Transferencia,Promo 15%,2,250.89,0.2,501.78,65.23,436.55,244.5,0
RETAILMAX S.A. - VENTAS 2021,2021-002251,2021-08-19 10:22:47,S1022,C00109,P2015,Call Center,Transferencia,Sin Promo,1,173.77,0.0,173.77,26.07,147.7,122.14,0
RETAILMAX S.A. - VENTAS 2021,2021-002252,2021-12-13 23:56:04,S1033,C00096,P2143,Web,Efectivo,Sin Promo,2,175.44,0.0,350.88,52.63,298.25,101.86,0
RETAILMAX S.A. - VENTAS 2021,2021-002253,2021-06-18 18:13:22,S1044,C00572,P2107,Call Center,Efectivo,Black Friday,2,289.8,0.1,579.6,75.35,504.25,196.36,1
RETAILMAX S.A. - VENTAS 2021,2021-002254,2021-09-30 23:23:39,S1002,C00154,P2137,Marketplace,Tarjeta,Promo 10%,3,385.87,0.1,1157.61,150.49,1007.12,246.0,0
RETAILMAX S.A. - VENTAS 2021,2021-002255,2021-02-23 00:17:25,S1039,C00641,P2120,Call Center,Efectivo,Sin Promo,6,159.6,0.2,957.6,124.49,833.11,113.2,1
RETAILMAX S.A. - VENTAS 2021,2021-002256,2021-03-30 04:11:32,S1035,C00197,P2091,Tienda,Financiamiento,Promo 15%,4,433.2,0.2,1732.8,259.92,1472.88,397.11,0
RETAILMAX S.A. - VENTAS 2021,2021-002257,2021-09-23 12:39:39,S1042,C00663,P2120,Call Center,Transferencia,Promo 15%,1,169.57,0.15,169.57,22.04,147.53,113.2,0
RETAILMAX S.A. - VENTAS 2021,2021-002258,2021-10-27 04:48:09,S1035,C00396,P2041,Tienda,Efectivo,Sin Promo,4,46.52,0.0,186.08,27.91,158.17,34.06,0
RETAILMAX S.A. - VENTAS 2021,2021-002259,2021-06-04 10:07:36,S1025,C00102,P2070,Marketplace,Financiamiento,Sin Promo,2,491.83,0.2,983.66,147.55,836.11,281.04,0
RETAILMAX S.A. - VENTAS 2021,2021-002260,2021-11-09 08:08:07,S1019,C00573,P2121,Tienda,Efectivo,Cyber Week,2,334.22,0.2,668.44,100.27,568.17,207.12,0
RETAILMAX S.A. - VENTAS 2021,2021-002261,2021-02-24 04:57:53,S1022,C00792,P2020,Call Center,Transferencia,2x1,3,49.36,0.0,148.08,22.21,125.87,32.33,0
RETAILMAX S.A. - VENTAS 2021,2021-002262,2021-09-28 21:39:35,S1005,C00602,P2080,Marketplace,Financiamiento,Sin Promo,1,301.79,0.0,301.79,39.23,262.56,221.89,0
RETAILMAX S.A. - VENTAS 2021,2021-002263,2021-08-09 02:52:19,S1042,C00645,P2074,Web,Tarjeta,Promo 15%,4,253.14,0.1,1012.56,131.63,880.93,138.92,1
RETAILMAX S.A. - VENTAS 2021,2021-002264,2021-07-04 20:07:03,S1022,C00798,P2018,Marketplace,Financiamiento,2x1,1,391.86,0.0,391.86,58.78,333.08,224.11,0
RETAILMAX S.A. - VENTAS 2021,2021-002265,2021-02-13 02:38:19,S1014,C00395,P2138,Marketplace,Tarjeta,Promo 10%,1,648.09,0.1,648.09,77.77,570.32,375.47,0
RETAILMAX S.A. - VENTAS 2021,2021-002266,2021-04-04 06:56:08,S1026,C00257,P2008,Web,Tarjeta,Promo 10%,3,874.23,0.0,2622.69,393.4,2229.29,421.75,0
RETAILMAX S.A. - VENTAS 2021,2021-002267,2021-06-08 16:39:27,S1024,C00394,P2125,Call Center,Efectivo,Cyber Week,1,344.65,0.0,344.65,51.7,292.95,235.01,0
RETAILMAX S.A. - VENTAS 2021,2021-002268,2021-01-10 10:58:06,S1005,C00591,P2075,Call Center,Billetera Digital,Cyber Week,1,551.05,0.05,551.05,71.64,479.41,301.87,1
RETAILMAX S.A. - VENTAS 2021,2021-002269,2021-12-12 23:57:29,S1012,C00305,P2036,Tienda,Tarjeta,Black Friday,1,230.9,0.2,230.9,27.71,203.19,143.03,1
RETAILMAX S.A. - VENTAS 2021,2021-002270,2021-06-10 05:07:43,S1025,C00618,P2040,Call Center,Billetera Digital,Sin Promo,2,59.49,0.0,118.98,17.85,101.13,35.66,0
RETAILMAX S.A. - VENTAS 2021,2021-002271,2021-12-01 03:15:53,S1035,C00202,P2146,Call Center,Transferencia,Sin Promo,2,295.7,0.05,591.4,88.71,502.69,242.22,0
RETAILMAX S.A. - VENTAS 2021,2021-002272,2021-05-15 06:51:23,S1041,C00362,P2083,Web,Transferencia,Sin Promo,6,523.42,0.0,3140.52,408.27,2732.25,334.59,0
RETAILMAX S.A. - VENTAS 2021,2021-002273,2021-04-27 19:32:08,S1001,C00565,P2030,Marketplace,Tarjeta,Promo 10%,3,433.15,0.2,1299.45,168.93,1130.52,418.38,0
RETAILMAX S.A. - VENTAS 2021,2021-002274,2021-10-14 22:11:28,S1008,C00416,P2125,Call Center,Transferencia,Promo 10%,5,327.42,0.05,1637.1,212.82,1424.28,235.01,0
RETAILMAX S.A. - VENTAS 2021,2021-002275,2021-06-22 05:48:23,S1043,C00242,P2013,Web,Billetera Digital,Promo 10%,1,200.2,0.0,200.2,26.03,174.17,98.1,0
